city,split_id,N,z_kde,dirichlet_unnorm,dirichlet_sym,r2_base,r2_aug,gain
d10_velo-tbm-bordeaux,9,228,-2.1172463290679917,3.3650517438032357,0.8169880607297776,0.1419307358909636,0.16317378122890414,0.021243045337940525
d10_velonecy60minutes_annecy,0,80,-1.4496329205324168,2.0246619935558856,0.5390859856317733,0.28683179132545344,0.28037178570325416,-0.006460005622199283
d10_velonecy60minutes_annecy,1,80,-1.4496329205324168,2.0246619935558856,0.5390859856317733,0.46769460101409266,0.5403549988899854,0.07266039787589273
d10_velonecy60minutes_annecy,2,80,-1.4496329205324168,2.0246619935558856,0.5390859856317733,-0.03660781784401901,-0.033829097013215126,0.0027787208308038824
d10_velonecy60minutes_annecy,3,80,-1.4496329205324168,2.0246619935558856,0.5390859856317733,0.1885766726642144,0.18877241530115385,0.00019574263693944438
d10_velonecy60minutes_annecy,4,80,-1.4496329205324168,2.0246619935558856,0.5390859856317733,0.3339933187637809,0.3791978993269651,0.045204580563184216
d10_velonecy60minutes_annecy,5,80,-1.4496329205324168,2.0246619935558856,0.5390859856317733,0.08497520603018538,0.13637713124736195,0.05140192521717657
d10_velonecy60minutes_annecy,6,80,-1.4496329205324168,2.0246619935558856,0.5390859856317733,0.4353815169732502,0.4608309911509686,0.025449474177718368
d10_velonecy60minutes_annecy,7,80,-1.4496329205324168,2.0246619935558856,0.5390859856317733,0.460877491592947,0.5262324029990835,0.06535491140613647
d10_velonecy60minutes_annecy,8,80,-1.4496329205324168,2.0246619935558856,0.5390859856317733,0.4962906216613804,0.5627042939797582,0.0664136723183778
d10_velonecy60minutes_annecy,9,80,-1.4496329205324168,2.0246619935558856,0.5390859856317733,0.3306157691279057,0.3914999787549186,0.06088420962701291
d10_vilvolt_epinal,0,106,3.8399795679778768,2.2796224234586817,0.5969437067868688,0.25128385150340216,0.2596595035334427,0.008375652030040537
d10_vilvolt_epinal,1,106,3.8399795679778768,2.2796224234586817,0.5969437067868688,0.28826079428729945,0.2730142907740182,-0.015246503513281273
d10_vilvolt_epinal,2,106,3.8399795679778768,2.2796224234586817,0.5969437067868688,0.15539764183208715,0.15958264398540378,0.00418500215331663
d10_vilvolt_epinal,3,106,3.8399795679778768,2.2796224234586817,0.5969437067868688,0.29819770327923045,0.30407679775434504,0.005879094475114588
d10_vilvolt_epinal,4,106,3.8399795679778768,2.2796224234586817,0.5969437067868688,0.3906046889135879,0.36658528352076736,-0.024019405392820548
d10_vilvolt_epinal,5,106,3.8399795679778768,2.2796224234586817,0.5969437067868688,0.38933587696766225,0.3793573621345454,-0.009978514833116847
d10_vilvolt_epinal,6,106,3.8399795679778768,2.2796224234586817,0.5969437067868688,0.5015713616824431,0.4916041181478915,-0.009967243534551584
d10_vilvolt_epinal,7,106,3.8399795679778768,2.2796224234586817,0.5969437067868688,0.2989214362578271,0.3045690158751493,0.005647579617322207
d10_vilvolt_epinal,8,106,3.8399795679778768,2.2796224234586817,0.5969437067868688,0.02549247054738646,-0.03898490449885483,-0.06447737504624129
d10_vilvolt_epinal,9,106,3.8399795679778768,2.2796224234586817,0.5969437067868688,0.3521306923016596,0.3589118246084747,0.006781132306815096
d10_zebullo,0,66,-1.1817038102878736,2.0164658612509645,0.5524871962907038,-0.0836906084852187,-0.026393743321208918,0.05729686516400978
d10_zebullo,1,66,-1.1817038102878736,2.0164658612509645,0.5524871962907038,0.27617539718557105,0.2548174745635171,-0.021357922622053938
d10_zebullo,2,66,-1.1817038102878736,2.0164658612509645,0.5524871962907038,0.06005873731864719,0.1529934645696418,0.09293472725099461
d10_zebullo,3,66,-1.1817038102878736,2.0164658612509645,0.5524871962907038,0.015789531032340598,0.05957584652709358,0.04378631549475298
d10_zebullo,4,66,-1.1817038102878736,2.0164658612509645,0.5524871962907038,0.38703514379778325,0.3894224688125125,0.002387325014729269
d10_zebullo,5,66,-1.1817038102878736,2.0164658612509645,0.5524871962907038,-0.24887625137023894,-0.12862465291054992,0.12025159845968902
